Brooklyn_All,Brooklyn_All_MoM,Brooklyn_All_YoY,Brooklyn_Q1,Brooklyn_Q1_MoM,Brooklyn_Q1_YoY,Brooklyn_Q2,Brooklyn_Q2_MoM,Brooklyn_Q2_YoY,Brooklyn_Q3,Brooklyn_Q3_MoM,Brooklyn_Q3_YoY,Brooklyn_Q4,Brooklyn_Q4_MoM,Brooklyn_Q4_YoY,Brooklyn_Q5,Brooklyn_Q5_MoM,Brooklyn_Q5_YoY,Manhattan_All,Manhattan_All_MoM,Manhattan_All_YoY,Manhattan_Q1,Manhattan_Q1_MoM,Manhattan_Q1_YoY,Manhattan_Q2,Manhattan_Q2_MoM,Manhattan_Q2_YoY,Manhattan_Q3,Manhattan_Q3_MoM,Manhattan_Q3_YoY,Manhattan_Q4,Manhattan_Q4_MoM,Manhattan_Q4_YoY,Manhattan_Q5,Manhattan_Q5_MoM,Manhattan_Q5_YoY,NYC_All,NYC_All_MoM,NYC_All_YoY,NYC_Q1,NYC_Q1_MoM,NYC_Q1_YoY,NYC_Q2,NYC_Q2_MoM,NYC_Q2_YoY,NYC_Q3,NYC_Q3_MoM,NYC_Q3_YoY,NYC_Q4,NYC_Q4_MoM,NYC_Q4_YoY,NYC_Q5,NYC_Q5_MoM,NYC_Q5_YoY,Queens_All,Queens_All_MoM,Queens_All_YoY,Queens_Q1,Queens_Q1_MoM,Queens_Q1_YoY,Queens_Q2,Queens_Q2_MoM,Queens_Q2_YoY,Queens_Q3,Queens_Q3_MoM,Queens_Q3_YoY,Queens_Q4,Queens_Q4_MoM,Queens_Q4_YoY,Queens_Q5,Queens_Q5_MoM,Queens_Q5_YoY,Unnamed: 0
,,,,,,,,,,,,,,,,,,893232.7878158442,0.0037784902557629345,0.013788000694817892,362463.2105055703,0.026526363981473237,0.017129241473441637,563555.6643332149,-0.015637023856172938,-0.01438508350204648,883221.9833169108,0.007044020356892222,0.024189415897746924,1506401.9412603404,-0.007641403915894519,0.03800169488475103,3553112.5048812483,0.007535165245612595,0.02471210937438917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03
,,,,,,,,,,,,,,,,,,880558.5035453192,-0.014189228657309427,-0.001832103670928453,329186.57726861764,-0.09180692625477184,-0.07697966811129209,567803.6075009999,0.007537752588843372,-0.00040808423011351463,865873.0922751537,-0.019642730105747463,0.003112605537711977,1523716.5419995154,0.011494011169880023,0.045410140258080656,3562317.819826967,0.0025907749706977072,0.019130333464558724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04
,,,,,,,,,,,,,,,,,,893972.8450112406,0.015233901452217369,0.005482712487709707,350348.7506950322,0.06428625857714176,-0.05042569468387459,571843.0939301144,0.0071142317092576235,0.008983974628200553,871558.991004157,0.0065666652304243725,0.02068910698537474,1521485.4134590637,-0.0014642674532652222,0.027018606998697736,3627913.590321567,0.01841378950791817,0.03302928501115554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05
,,,,,,,,,,,,,,,,,,898114.7216710504,0.004633112384703209,0.01284565032703622,342091.5396210873,-0.02356854721920365,-0.03823516688147022,587230.6543817312,0.02690871082461177,0.03182388353969245,878832.2731726938,0.008345140424926178,0.014062700521611848,1531236.232889307,0.006408749859832641,0.020191167836590033,3629990.858155528,0.0005725791924875434,0.03306949742976095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06
,,,,,,,,,,,,,,,,,,913040.3742790665,0.016618870894628213,0.029927590771766214,358783.59231711226,0.048794111408056784,0.025756728242288363,593840.0507977834,0.01125519651730533,0.03401828490909286,880394.3027048056,0.0017773920915225003,0.01732935374746436,1563703.6782169272,0.02120342023670441,0.04156141345444864,3651332.135374129,0.005879154535790132,0.02748932791890435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07
,,,,,,,,,,,,,,,,,,917771.9894619542,0.005182262817921668,0.03526388962848315,362881.1907565281,0.0114208077714828,0.045790510001354034,592024.2007136552,-0.003057810064660882,0.037079482561156014,887461.5637211475,0.008027381588714633,0.021980536771357476,1558741.099209174,-0.003173605764879905,0.03863197127198825,3689989.842703417,0.010587288665079742,0.03503589951959407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08
,,,,,,,,,,,,,,,,,,915453.8824852385,-0.002525798350061725,0.016198026437047597,355889.56158624345,-0.01926699247130637,-0.04952307626615105,589743.5712212392,-0.003852257204463694,0.01924403452580981,888162.0881477067,0.0007893574834068051,0.010703605237600831,1567153.1105039944,0.005396669978797729,0.0448082164265593,3691834.6634440017,0.0004999527964102413,0.034499685239781634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09
,,,,,,,,,,,,,,,,,,913751.4406448441,-0.0018596696927788425,0.019775652188539272,359647.8340720884,0.010560221179553464,-0.041404276374444215,588590.0096046868,-0.001956039324284009,0.026369268771438525,877008.4575480386,-0.01255810256766243,0.009833582230123428,1564914.6040744255,-0.0014283903816194599,0.05077679462343143,3693934.0916959774,0.0005686680047631842,0.03776524831265826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-10
,,,,,,,,,,,,,,,,,,915095.70027167,0.0014711436469829753,0.037441489294022016,365139.7279842764,0.015270198766405453,0.034629687279206456,580842.2659311745,-0.013163226604399614,0.026972374307637104,885035.6169865241,0.0091528871465254,0.0280440739835377,1559675.9937622375,-0.003347537494089892,0.03966994469587992,3716008.60296597,0.005975881193878152,0.05288557964765617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-11
,,,,,,,,,,,,,,,,,,929074.9141471784,0.015276231624034688,0.04369461951546394,373298.0887099285,0.022343119908341924,0.039222766842133217,592376.9856321303,0.019858609432397145,0.04923441504513204,897029.7243361506,0.013552118264421377,0.037244445989167214,1572981.2116034722,0.008530757602506878,0.039274271701583485,3739724.2594876075,0.006382024116603935,0.050410093146368906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12
,,,,,,,,,,,,,,,,,,922013.0546632124,-0.0076009580889914155,0.02764488291470024,358749.8821955784,-0.03897208947580433,-0.005178832071730866,593212.7382838186,0.001410845917311443,0.030844081820577737,897925.4984575994,0.0009986002661301896,0.02449755734127113,1589656.7043611263,0.010601202757314132,0.04650046286020837,3702319.928444224,-0.010001895446833609,0.026280817518132604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01
,,,,,,,,,,,,,,,,,,918800.9448925436,-0.0034838007492661305,0.032510939914073944,366241.6065595218,0.02088286222728053,0.03722710008524177,588305.1316168936,-0.008272928664888156,0.027592883702579615,893248.4394288956,-0.005208738405065527,0.018476121078645047,1582355.8958201609,-0.0045926950900380134,0.04239408638024633,3659546.026991168,-0.011553269917176312,0.037715891619846564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02
,,,,,,,,,,,,,,,,,,927788.8114237316,0.009782169447201785,0.0386864701780425,360398.8081209685,-0.015953398887255332,-0.005695481154410986,597659.8071935319,0.01590106064675645,0.060516014688040125,903967.8784238886,0.012000512423896879,0.023488879917896943,1615783.5652883388,0.021125253526389283,0.07261118100822661,3687342.6060831007,0.007595635875848439,0.037778173648441486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03
,,,,,,,,,,,,,,,,,,938084.9977951341,0.011097553931052941,0.06532955393446382,358916.39309271175,-0.004113262848969401,0.09031296497801744,598349.8262784488,0.0011545348651720302,0.053797155167590434,919938.2943472185,0.0176670170528348,0.062440099541612774,1634255.8454020545,0.011432397575116715,0.07254584455549873,3735576.7637853175,0.013081007884280682,0.04863657672373711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-04
,,,,,,,,,,,,,,,,,,945335.0723807616,0.007728590269184821,0.0574539010397741,362152.2425854212,0.009015607966041506,0.03369069210885689,602777.3508957779,0.007399558624203052,0.054095707885639006,928944.876084772,0.009790419414972495,0.06584280085791837,1658161.3694929732,0.014627773342941854,0.08983060555485678,3781719.5993457017,0.012352265387159944,0.042395168791906634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-05
,,,,,,,,,,,,,,,,,,955755.7929687314,0.011023308975224966,0.06418007622726951,358013.8851413383,-0.011427120855414308,0.046544107866236965,607615.8172255262,0.008026954434432465,0.034714064553148516,950102.4837980386,0.022775956095952173,0.08109648769275468,1676777.966006308,0.011227252579781856,0.09504851700274664,3849885.2540682745,0.01802504202965416,0.06057712112930225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-06
,,,,,,,,,,,,,,,,,,972000.1875430042,0.016996386204278346,0.06457525310476231,372102.58381236903,0.03935238060800028,0.03712263264114024,615568.8926574473,0.01308898683420745,0.0365903947207209,961480.8716324408,0.011975958413367184,0.09210255981724956,1688489.1820068615,0.006984357045463296,0.07980124721086912,3952354.6531330342,0.02661622160205379,0.0824418339932973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07
,,,,,,,,,,,,,,,,,,980677.9443172977,0.008927731584320808,0.06854202958647959,380603.8127367795,0.022846465717360157,0.04883863488020301,622340.2323972556,0.011000133081085384,0.051207419641048364,963081.2658085959,0.0016645096365131007,0.08520898839874612,1700301.74136179,0.0069959342830308024,0.090817289814477,3958744.1944305673,0.0016166416878777845,0.07283335813473446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08
,,,,,,,,,,,,,,,,,,990962.8705889535,0.010487567637524007,0.08248256908226348,384957.26437344274,0.011438276472742537,0.08167618813443411,631141.1730985659,0.014141686883088143,0.07019593582275219,970800.1129822778,0.008014741276481052,0.09304385532478143,1711976.399673303,0.006866227345131204,0.09241170387157216,4005485.478300992,0.011807098810825643,0.0849579798257798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09
,,,,,,,,,,,,,,,,,,996348.3512765236,0.0054345938151743045,0.09039319333208408,384240.8731452379,-0.0018609630068178171,0.06838089025782934,632363.9542103853,0.0019374129971845289,0.07437085898739326,985481.0977415146,0.01512256185687599,0.1236848279624878,1722261.2937591197,0.0060076144085745575,0.1005465022021168,4020843.628373188,0.0038342793040684327,0.08849901718931763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10
,,,,,,,,,,,,,,,,,,1011524.3810381476,0.01523165039835783,0.10537551508312216,400464.52507396217,0.04222260842768799,0.09674323110414028,632880.948526375,0.000817558168120458,0.08959176294062376,994148.279335166,0.008794873502408596,0.1232861822218656,1748092.9400570442,0.014998680160513091,0.12080518456933388,4097782.821975662,0.0191350872387952,0.10273771129188858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-11
,,,,,,,,,,,,,,,,,,1017610.9266919228,0.006017201135110728,0.0952948047531923,400645.95211638283,0.00045304148322999893,0.07326012169246576,634245.2998789949,0.0021557788329649163,0.07067849572546536,999164.2159948287,0.005045461289755693,0.1138585365543634,1762197.3211298184,0.008068438896798202,0.12029139835272562,4100091.043990519,0.0005632855900703504,0.09636185972499688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-12
,,,,,,,,,,,,,,,,,,1026205.4740440393,0.008445808831923474,0.11300536240117065,402002.719664048,0.003386450157547349,0.1205654401996139,642167.2740519824,0.012490394764453015,0.08252441764785877,999656.3576950292,0.0004925533684274619,0.1132954342116097,1772054.5564794634,0.005593718269486958,0.11474040377267605,4151720.742823017,0.012592329847936234,0.12138357112958588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01
,,,,,,,,,,,,,,,,,,1029842.8709540328,0.003544511310838549,0.12085525888795855,398419.0994395398,-0.008914417861409119,0.08785864932794983,639180.9782433711,-0.004650339450916086,0.08647867219286498,1005231.1558324614,0.00557671453246833,0.12536570058287766,1784454.5034333025,0.0069974972883870565,0.12772007115908046,4275826.0454966985,0.029892497680201743,0.16840340685979285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-02
,,,,,,,,,,,,,,,,,,1035069.5462610757,0.005075216282461437,0.11563055462235773,393916.54296154494,-0.01130105580864138,0.0930017915856316,655949.2316523036,0.026233968124357743,0.09752943690907534,1017001.7703978635,0.011709361072930856,0.12504193420130671,1765260.4507485698,-0.010756257807527758,0.09251046283142306,4274284.250134183,-0.00036058421135731766,0.1591774095205556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-03
,,,,,,,,,,,,,,,,,,1042916.9025540234,0.007581477323233444,0.1117509660694771,398162.4787495172,0.01077876992941329,0.1093460382754594,657386.4240926894,0.002191011698825518,0.09866568890214288,1030645.684130498,0.0134158210238875,0.1203421908442639,1790975.901835571,0.014567511029942581,0.0958968920774832,4265970.165774655,-0.0019451407236820149,0.14198434017773498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-04
,,,,,,,,,,,,,,,,,,1049276.4890785452,0.006097884221597738,0.1099519310502406,402138.48903124727,0.009985898958177364,0.11041280915551566,660788.9212438071,0.005175794671777201,0.09624046136076436,1041309.2598299809,0.010346500124802205,0.12095915122411947,1813181.0242541616,0.012398336792713184,0.09348888329764304,4267849.3209615685,0.0004404989050297292,0.12854726767684574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05
,,,,,,,,,,,,,,,,,,1058712.8085336122,0.008993167723936768,0.10772314049500008,402356.6200947617,0.0005424277194652216,0.123857584283128,662960.5084534005,0.003286355354605419,0.09108500743214233,1045589.5979734514,0.004110534985705572,0.10050190985050644,1837105.71170552,0.01319486975173878,0.09561656280650864,4314404.0008963235,0.01090822951646886,0.1206578160575511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06
,,,,,,,,,,,,,,,,,,1071398.8172716578,0.0119824834797424,0.1022619450104334,404316.5681271055,0.00487117133025472,0.08657285844319773,670366.6470059949,0.01117131180237574,0.08901969381848153,1048003.7260304472,0.0023088677064833085,0.08998915833978516,1879998.6447746283,0.02334810283143041,0.11342060393904775,4370605.9324097065,0.013026580612688798,0.10582331698020142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-07
,,,,,,,,,,,,,,,,,,1076091.8359267402,0.004380272387301432,0.09729380798490904,408756.204941004,0.010980595810020866,0.07396770936631225,678917.1702167664,0.012754994970230138,0.09090997958074533,1066456.0113064772,0.017607079839231377,0.10733751051744188,1871003.102484448,-0.004784866369549222,0.1003947458090242,4324282.480332559,-0.01059886267339738,0.09233693008410504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-08
,,,,,,,,,,,,,,,,,,1074749.63374176,-0.0012472933444610534,0.08455086021841574,403086.522376116,-0.013870572474138476,0.04709420935900655,674603.0143737602,-0.006354465658349406,0.06886231342160731,1069114.786586584,0.002493094184775169,0.10127179868395952,1897068.5924206453,0.013931291670006065,0.10811608897334324,4362989.447570393,0.008951072788116576,0.08925359265590037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09
,,,,,,,,,,,,,,,,,,1075781.523970607,0.000960121498487343,0.07972429782446389,406936.5210787127,0.009551296034165936,0.05906619914663835,666062.737125251,-0.012659708104680423,0.05329017046353357,1077230.180174567,0.007590759841507254,0.09310080390513753,1888055.8263884988,-0.004750890963118204,0.096265609190755,4372987.2354512215,0.0022914994411451506,0.08757953295998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-10
,,,,,,,,,,,,,,,,,,1078404.252483362,0.002437975048200203,0.06611790353147384,410074.82045934,0.007712012115079325,0.023997869433260988,667789.0116488432,0.0025917596457096788,0.0551573928773641,1064045.8530281852,-0.012239099302105759,0.07030900233490622,1886640.3165003718,-0.0007497182383822133,0.07925629883203268,4479570.764176923,0.024373162551594385,0.09316939398393732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-11
,,,,,,,,,,,,,,,,,,1084279.8555193818,0.005448423466885899,0.06551514638722322,409874.796724812,-0.0004877737538333538,0.023034912894236204,685718.6239159851,0.02684921727428824,0.08115680801546432,1069059.476437519,0.004711849019537473,0.06995372664852527,1886757.8130877528,6.22782129446886e-05,0.07068475843447164,4418468.6069579,-0.013640181266396323,0.07765133982427685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12
,,,,,,,,,,,,,,,,,,1100200.2319489913,0.014682903448375306,0.0721052067802328,418910.9436747326,0.02204611511155541,0.04205997418329588,691663.5059907573,0.008669564843991395,0.07707685199599279,1087258.5839510472,0.01702347522719116,0.08763234043547508,1909861.1126493237,0.012244973573879658,0.07776654260783022,4447678.622428423,0.006610891254160922,0.0712855940797612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01
,,,,,,,,,,,,,,,,,,1094962.2116763177,-0.004760969976705498,0.06323230714017503,419184.4680211897,0.0006529415155824836,0.05211941046717072,686575.4392421478,-0.007356274697941645,0.07414873504062712,1085134.5723553724,-0.001953547782493681,0.07948760447714197,1906331.5304368197,-0.0018480831873726176,0.0682993187940768,4457872.707708981,0.002292001321577475,0.04257578776012494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02
,,,,,,,,,,,,,,,,,,1093468.037454494,-0.0013645897601672894,0.05641987188625941,420407.0394955949,0.002916547648285972,0.06724900745444473,684020.3276914251,-0.003721530664631878,0.04279461684620278,1087587.3976137307,0.0022603880853544482,0.06940560898753745,1902984.8561691013,-0.0017555573174362624,0.07801931174639343,4436679.280401915,-0.004754157127550118,0.03799350271630497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-03
,,,,,,,,,,,,,,,,,,1092838.027027813,-0.0005761580632458463,0.04786682846115209,414709.92412424454,-0.013551427155420235,0.041559529734436,697640.4530062658,0.019911872152701626,0.06123343506695345,1089178.9993679523,0.0014634242339639505,0.05679285921314081,1907935.9396483437,0.002601746126981164,0.0653051990777207,4468280.6810371615,0.0071227597574694546,0.047424268665922316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04
,,,,,,,,,,,,,,,,,,1107370.5379792943,0.01329795504188791,0.05536581587925049,419504.73465021286,0.011561841776740243,0.04318473882169527,700549.4454927024,0.004169758897869524,0.060171293692475876,1097497.3423321354,0.007637259779164073,0.053959073130040565,1935781.6690985488,0.01459468783597484,0.06761632909478399,4526355.403192802,0.012997107008542176,0.060570573792654965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05
,,,,,,,,,,,,,,,,,,1110555.5749611128,0.002876216110671015,0.04896773327915649,408364.7364080105,-0.026555119220504356,0.01493231629153691,709881.3655263134,0.013320858497072765,0.07077473918072917,1111943.5482622592,0.013162861879397523,0.06346079802000149,1966442.9841801147,0.01583924239547341,0.0704027382041732,4514605.151415272,-0.002595963138299573,0.046402967936557626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06
,,,,,,,,,,,,,,,,,,1120156.4668982849,0.00864512515504523,0.04550840344475038,423376.2876304232,0.03676015552776368,0.04714058489269202,710643.6700293338,0.0010738477442000516,0.0600820807586786,1125277.7854089593,0.011991829232283148,0.07373452732959751,1976117.363117717,0.0049197352862155866,0.05112701469772119,4455620.492608187,-0.013065297369049713,0.01945143568493912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07
,,,,,,,,,,,,,,,,,,1134021.271950093,0.012377561047520523,0.05383317119348252,436813.5496797725,0.03173834350656657,0.06864078000435025,718761.5597862533,0.01142329144588672,0.058688145354705464,1128770.9795835388,0.003104294974871413,0.05843182242530731,1986307.9664175028,0.005156881615426157,0.061627297025828025,4493923.29818991,0.008596514367699594,0.03922981873383646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08
,,,,,,,,,,,,,,,,,,1135678.529822011,0.0014613992813978793,0.056691246191102225,441647.0726289267,0.01106541441468023,0.09566320904381476,721410.1343287036,0.003684914011314211,0.06938468841322165,1121727.016240841,-0.006240383098169877,0.04921102047632764,1975428.5078896752,-0.0054772264481473,0.04130578924879202,4491416.914387703,-0.0005577273210730649,0.029435658362370495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09
,,,,,,,,,,,,,,,,,,1134400.0251762958,-0.0011257628035951095,0.05448922471668194,432018.81634592963,-0.021800792713703387,0.06163687447056465,724722.2001644637,0.004591099678468158,0.08806897574301953,1136010.7332805677,0.012733683715307588,0.05456638162186933,1965631.3297905847,-0.004959520458453159,0.04108750510331771,4454978.5514909085,-0.008112888113340988,0.01874949814053739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10
,,,,,,,,,,,,,,,,,,1148126.5793698838,0.01210027670041236,0.06465323808392309,452875.55825627217,0.04827739237552575,0.10437299649120013,719426.5534865373,-0.0073071401382828185,0.07732613286073042,1149631.1186886171,0.011989662605313978,0.08043381346477063,1944379.01634144,-0.010811952947152759,0.030603978583565224,4512863.329509573,0.012993278721688206,0.0074320882703518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-11
,,,,,,,,,,,,,,,,,,1149564.476026945,0.0012523851314814036,0.060210120270371974,454156.45309127885,0.00282835938406234,0.1080370316016217,720713.2135901527,0.0017884523407980524,0.051033453742763024,1139777.4656757605,-0.008571143258627513,0.0661497239366875,1951635.4739281326,0.0037320180508564342,0.034385791536331256,4597559.0374700185,0.01876762085982531,0.040532240113712266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12
,,,,,,,,,,,,,,,,,,1152738.6856161673,0.002761227974086733,0.047753538075614436,448493.87185476744,-0.012468349173436309,0.07061865684512836,731243.9281540917,0.01461151865314281,0.05722496824035605,1147866.4794054565,0.007097011454687774,0.055743772777735234,1971325.6843568797,0.010089082050305231,0.03218274423227219,4558535.422482011,-0.008487898615322842,0.02492464259772897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01
,,,,,,,,,,,,,,,,,,1150535.6854131091,-0.001911101128596937,0.050753782317027867,438581.29618954886,-0.022101919975460627,0.04627277403650987,750872.4032342904,0.02684258196816458,0.09364879708355822,1147195.180255543,-0.0005848233762006938,0.0571916234918799,1971236.746635737,-4.5115691358343923e-05,0.03404718180580324,4494819.989950784,-0.013977171750600537,0.00828809718543777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02
,,,,,,,,,,,,,,,,,,1133956.5409834513,-0.014409934989287,0.03702760587608145,429568.78491715563,-0.02054923762297911,0.021792559497940237,727440.2584020648,-0.031206560170935264,0.06347754438407183,1138363.97023974,-0.0076980884925228485,0.04668734920744577,1942229.236352055,-0.014715386334588354,0.020622539404731025,4457127.829819406,-0.008385688462640761,0.004608976246675889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03
,,,,,,,,,,,,,,,,,,1147461.1958579205,0.011909323141041206,0.04998285883102538,437267.33855687064,0.01792158534331056,0.054393235175794974,735754.7268064503,0.011429761149938766,0.054633118873687485,1143562.0810115705,0.004566299450548872,0.049930343566279234,1951376.4135600552,0.004709628007238065,0.0227683084159096,4540618.972587592,0.01873205031491509,0.016189289956073383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04
,,,,,,,,,,,,,,,,,,1146473.79189317,-0.000860511857233015,0.03531180627690378,445673.28763601976,0.019223821076807868,0.06237963680583114,734793.4231123921,-0.0013065545609619589,0.048881599778592966,1149641.9077258564,0.005316569004201188,0.0475122475312022,1961580.457814144,0.005229152193898301,0.0133273235961624,4469097.692003085,-0.015751438518909366,-0.01264984873908237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05
,,,,,,,,,,,,,,,,,,1149248.134759046,0.0024198920947813285,0.034840723571432315,445750.5326248668,0.00017332200737607548,0.09155001126126372,739692.0538674352,0.006666677464659321,0.04199390178247553,1148176.4955997409,-0.0012746683260828062,0.032585239955847056,1970628.2439583812,0.0046124981048798475,0.0021283402630722925,4464401.277778819,-0.0010508640777018297,-0.011120324358978141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06
,,,,,,,,,,,,,,,,,,1150800.116566127,0.0013504323045137046,0.027356579704167938,441113.433532756,-0.010402901965825162,0.04189451894343232,751196.0036955522,0.015552350154323547,0.057064229763060574,1143917.4388984405,-0.0037094094136422844,0.01656449076945643,1980014.8055249224,0.004763233042720527,0.001972272740449421,4472936.932325201,0.0019119371255598148,0.0038864260871729344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07
,,,,,,,,,,,,,,,,,,1147862.5707210584,-0.0025526117027463435,0.012205501883719716,443745.4359077938,0.0059667245995180815,0.015869210634841924,740906.2219277894,-0.013697865426788414,0.03080946920439298,1158218.6767730115,0.0125019843113352,0.026088283382637467,1969980.3545445616,-0.005067866640371177,-0.008220080747291969,4440348.949639307,-0.0072855895754723185,-0.011921509335101832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08
,,,,,,,,,,,,,,,,,,1145653.598641592,-0.001924422083105948,0.008783355991720976,443054.7724428463,-0.0015564407181666295,0.003187386266459757,746108.0368835751,0.00702088172812365,0.03423559135034026,1138514.849859532,-0.017012181989999986,0.014966059812797194,1976201.2271066185,0.003157834821908789,0.00039116536683403424,4400649.2265726365,-0.008940676401096082,-0.0202091432492727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09
,,,,,,,,,,,,,,,,,,1144718.8305491616,-0.0008159255935116239,0.009096266875754157,444549.91173912724,0.00337461503469938,0.02900590187063456,750760.7020261794,0.006235913450333586,0.03592894195293938,1138891.769159992,0.0003310622610732672,0.002536099171444261,1956979.7888980368,-0.009726457986631187,-0.004401405676347947,4377253.379998697,-0.005316453407071542,-0.017446811605007606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10
,,,,,,,,,,,,,,,,,,1149379.3705957518,0.004071340421957004,0.0010911612433497364,451886.9648284717,0.016504452921025425,-0.0021829251099505513,746079.6630214832,-0.00623506130790108,0.03704771446894428,1142622.5829491823,0.0032758282131952754,-0.006096334402838077,1956660.6465705244,-0.00016307901048495663,0.006316479516526474,4391213.691040693,0.003189285570212918,-0.026956198224177164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11
,,,,,,,,,,,,,,,,,,1146563.6785664079,-0.002449749927114331,-0.002610377689217014,451977.96173608146,0.0002013709504640193,-0.00479678608631251,743794.761893147,-0.003062543105762705,0.032025981857632724,1129970.1635446094,-0.01107313962928691,-0.008604576267294828,1962221.201819456,0.002841859807768632,0.0054240292476428476,4326600.845869008,-0.014714119994550412,-0.05893522832283527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12
,,,,,,,,,,,,,,,,,,1159091.3139701828,0.010926244776424898,0.005510900634535298,453184.1578516501,0.002668705595590293,0.01045785971943336,752964.2534941926,0.012327986254846657,0.02970325564949383,1151032.6128191296,0.01863982780611595,0.0027582767425293753,1997932.927477259,0.018199643151694426,0.013497132072856964,4415067.554086921,0.02044716195680052,-0.031472360110997084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01
